,level_0,index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,Coordenadas,Locacion,road,city,county,state,country,country_code,industrial,town,isolated_dwelling,hamlet,postcode,building,neighbourhood,region,suburb,amenity,man_made,village,office,historic,aeroway,tourism,state_district,highway,Comuna,REGION,PROVINCIA,COMUNA,ComunaUpper,raw
182,365,27547,-33.10438,-70.67957,348.11,0.5,0.41,2022-01-13,1847,1,nominal,2.0NRT,310.42,4.68,D,"-33.10438,-70.67957","Parque Fotovoltaico Quilapilún, Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",,Colina,Provincia de Chacabuco,Región Metropolitana de Santiago,Chile,cl,Parque Fotovoltaico Quilapilún,,,,,,,,,,,,,,,,,,Colina,13.0,133.0,13301.0,COLINA,"{'place_id': 282295424, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 164101, 'lat': '-33.202472', 'lon': '-70.6749147', 'display_name': 'Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile', 'address': {'city': 'Colina', 'county': 'Provincia de Chacabuco', 'state': 'Región Metropolitana de Santiago', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-33.34253', '-32.9421947', '-70.7920402', '-70.3725286']}"
183,366,27548,-33.10538,-70.68485,342.56,0.5,0.41,2022-01-13,1847,1,nominal,2.0NRT,310.44,6.21,D,"-33.10538,-70.68485","Autopista Los Libertadores, Peldehue, Quilapilún Alto, Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",Autopista Los Libertadores,Colina,Provincia de Chacabuco,Región Metropolitana de Santiago,Chile,cl,,,,Peldehue,,,,,,,,Quilapilún Alto,,,,,,,Colina,13.0,133.0,13301.0,COLINA,"{'place_id': 282295424, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 164101, 'lat': '-33.202472', 'lon': '-70.6749147', 'display_name': 'Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile', 'address': {'city': 'Colina', 'county': 'Provincia de Chacabuco', 'state': 'Región Metropolitana de Santiago', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-33.34253', '-32.9421947', '-70.7920402', '-70.3725286']}"
184,367,27553,-33.04186,-70.70179,338.81,0.5,0.41,2022-01-13,1847,1,low,2.0NRT,310.99,7.36,D,"-33.04186,-70.70179","Ruta 71, El Canelo, El Colorado, Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",Ruta 71,Colina,Provincia de Chacabuco,Región Metropolitana de Santiago,Chile,cl,,,,El Canelo,,,,,,,,El Colorado,,,,,,,Colina,13.0,133.0,13301.0,COLINA,"{'place_id': 282295424, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 164101, 'lat': '-33.202472', 'lon': '-70.6749147', 'display_name': 'Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile', 'address': {'city': 'Colina', 'county': 'Provincia de Chacabuco', 'state': 'Región Metropolitana de Santiago', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-33.34253', '-32.9421947', '-70.7920402', '-70.3725286']}"
185,368,27555,-33.0317,-70.71015,340.03,0.5,0.41,2022-01-13,1847,1,low,2.0NRT,312.09,9.42,D,"-33.0317,-70.71015","Los Talaveras, San Francisco, Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",Los Talaveras,Colina,Provincia de Chacabuco,Región Metropolitana de Santiago,Chile,cl,,,,San Francisco,,,,,,,,,,,,,,,Colina,13.0,133.0,13301.0,COLINA,"{'place_id': 282295424, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 164101, 'lat': '-33.202472', 'lon': '-70.6749147', 'display_name': 'Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile', 'address': {'city': 'Colina', 'county': 'Provincia de Chacabuco', 'state': 'Región Metropolitana de Santiago', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-33.34253', '-32.9421947', '-70.7920402', '-70.3725286']}"
186,369,27560,-32.95355,-70.70995,345.75,0.5,0.41,2022-01-13,1847,1,nominal,2.0NRT,311.91,10.45,D,"-32.95355,-70.70995","Rinconada, Provincia de Los Andes, Región de Valparaíso, AUCO, Chile",,Rinconada,Provincia de Los Andes,Región de Valparaíso,Chile,cl,,,,,AUCO,,,,,,,,,,,,,,Rinconada,5.0,53.0,5303.0,RINCONADA,"{'place_id': 69066717, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 6377442904, 'lat': '-32.8588432', 'lon': '-70.7058621', 'display_name': 'Las Bandurrias, Rinconada de Los Andes, Rinconada, Provincia de Los Andes, Región de Valparaíso, AUCO, Chile', 'address': {'hamlet': 'Las Bandurrias', 'town': 'Rinconada de Los Andes', 'city': 'Rinconada', 'county': 'Provincia de Los Andes', 'state': 'Región de Valparaíso', 'postcode': 'AUCO', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.8788432', '-32.8388432', '-70.7258621', '-70.6858621']}"
187,370,27564,-32.958459999999995,-70.81733,344.25,0.5,0.41,2022-01-13,1847,1,low,2.0NRT,314.33,13.12,D,"-32.958459999999995,-70.81733","Los Niños, Montenegro, Tiltil, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",,,Provincia de Chacabuco,Región Metropolitana de Santiago,Chile,cl,,Tiltil,,Los Niños,,,,,,,,Montenegro,,,,,,,Tiltil,13.0,133.0,13303.0,TILTIL,"{'place_id': 155646989, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 222051388, 'lat': '-33.062166537173816', 'lon': '-70.8747623998257', 'display_name': 'Ruta 5 Norte, Rungue, Tiltil, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile', 'address': {'road': 'Ruta 5 Norte', 'village': 'Rungue', 'town': 'Tiltil', 'county': 'Provincia de Chacabuco', 'state': 'Región Metropolitana de Santiago', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-33.0853093', '-33.017554', '-70.8868591', '-70.8549329']}"
188,371,27574,-32.803779999999996,-70.95108,331.64,0.5,0.41,2022-01-13,1847,1,low,2.0NRT,302.73,2.77,D,"-32.803779999999996,-70.95108","Autopista Los Andes, Chagres, Catemu, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile",Autopista Los Andes,,Provincia de San Felipe de Aconcagua,Región de Valparaíso,Chile,cl,,Catemu,,,,,Chagres,,,,,,,,,,,,Catemu,5.0,57.0,5702.0,CATEMU,"{'place_id': 49300305, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4270237368, 'lat': '-32.6946303', 'lon': '-70.9344539', 'display_name': 'Villa las Palmas, Los Cerrillos, Catemu, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile', 'address': {'neighbourhood': 'Villa las Palmas', 'village': 'Los Cerrillos', 'town': 'Catemu', 'county': 'Provincia de San Felipe de Aconcagua', 'state': 'Región de Valparaíso', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.7046303', '-32.6846303', '-70.9444539', '-70.9244539']}"
189,372,27576,-32.7845,-70.97261,337.94,0.49,0.41,2022-01-13,1847,1,nominal,2.0NRT,301.94,3.38,D,"-32.7845,-70.97261","El Carmelo, Catemu, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile",El Carmelo,,Provincia de San Felipe de Aconcagua,Región de Valparaíso,Chile,cl,,Catemu,,El Carmelo,,,,,,,,,,,,,,,Catemu,5.0,57.0,5702.0,CATEMU,"{'place_id': 49300305, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4270237368, 'lat': '-32.6946303', 'lon': '-70.9344539', 'display_name': 'Villa las Palmas, Los Cerrillos, Catemu, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile', 'address': {'neighbourhood': 'Villa las Palmas', 'village': 'Los Cerrillos', 'town': 'Catemu', 'county': 'Provincia de San Felipe de Aconcagua', 'state': 'Región de Valparaíso', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.7046303', '-32.6846303', '-70.9444539', '-70.9244539']}"
190,373,27579,-32.65907,-70.68876999999999,340.36,0.51,0.41,2022-01-13,1849,1,nominal,2.0NRT,309.92,6.32,D,"-32.65907,-70.68876999999999","San Martín, La Orilla, Putaendo, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile",San Martín,,Provincia de San Felipe de Aconcagua,Región de Valparaíso,Chile,cl,,Putaendo,,,,,,,,,,La Orilla,,,,,,,Putaendo,5.0,57.0,5705.0,PUTAENDO,"{'place_id': 282306207, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 176538, 'lat': '-32.6260768', 'lon': '-70.7167642', 'display_name': 'Putaendo, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile', 'address': {'town': 'Putaendo', 'county': 'Provincia de San Felipe de Aconcagua', 'state': 'Región de Valparaíso', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.7146832', '-32.2541171', '-70.8414968', '-70.2175337']}"
191,374,27592,-32.45348,-71.26665,335.43,0.49,0.4,2022-01-13,1849,1,low,2.0NRT,309.8,3.41,D,"-32.45348,-71.26665","Avenida Diego Portales, La Chimba, Quinquimo, Placilla, La Ligua, Provincia de Petorca, Región de Valparaíso, 2030380, Chile",Avenida Diego Portales,La Ligua,Provincia de Petorca,Región de Valparaíso,Chile,cl,,,,Quinquimo,2030380,,La Chimba,,,,,Placilla,,,,,,,La Ligua,5.0,54.0,5401.0,LA LIGUA,"{'place_id': 170467961, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 284822696, 'lat': '-32.35329041580833', 'lon': '-71.26803230123987', 'display_name': 'El Trapiche, La Ligua, Provincia de Petorca, Región de Valparaíso, Chile', 'address': {'village': 'El Trapiche', 'city': 'La Ligua', 'county': 'Provincia de Petorca', 'state': 'Región de Valparaíso', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.3539314', '-32.3300733', '-71.3086508', '-71.2678384']}"
192,375,27593,-32.45445,-71.27176999999999,350.99,0.48,0.4,2022-01-13,1849,1,nominal,2.0NRT,309.11,3.41,D,"-32.45445,-71.27176999999999","Lan Chile, Placilla, La Ligua, Provincia de Petorca, Región de Valparaíso, 2030380, Chile",Lan Chile,La Ligua,Provincia de Petorca,Región de Valparaíso,Chile,cl,,,,,2030380,,,,,,,Placilla,,,,,,,La Ligua,5.0,54.0,5401.0,LA LIGUA,"{'place_id': 170467961, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 284822696, 'lat': '-32.35329041580833', 'lon': '-71.26803230123987', 'display_name': 'El Trapiche, La Ligua, Provincia de Petorca, Región de Valparaíso, Chile', 'address': {'village': 'El Trapiche', 'city': 'La Ligua', 'county': 'Provincia de Petorca', 'state': 'Región de Valparaíso', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.3539314', '-32.3300733', '-71.3086508', '-71.2678384']}"
193,376,27594,-32.455420000000004,-71.27686,344.77,0.48,0.4,2022-01-13,1849,1,nominal,2.0NRT,307.07,4.21,D,"-32.455420000000004,-71.27686","Lan Chile, Placilla, La Ligua, Provincia de Petorca, Región de Valparaíso, 2030380, Chile",Lan Chile,La Ligua,Provincia de Petorca,Región de Valparaíso,Chile,cl,,,,,2030380,,,,,,,Placilla,,,,,,,La Ligua,5.0,54.0,5401.0,LA LIGUA,"{'place_id': 170467961, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 284822696, 'lat': '-32.35329041580833', 'lon': '-71.26803230123987', 'display_name': 'El Trapiche, La Ligua, Provincia de Petorca, Región de Valparaíso, Chile', 'address': {'village': 'El Trapiche', 'city': 'La Ligua', 'county': 'Provincia de Petorca', 'state': 'Región de Valparaíso', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.3539314', '-32.3300733', '-71.3086508', '-71.2678384']}"
194,377,27595,-32.40032,-71.03039,343.27,0.5,0.41,2022-01-13,1849,1,nominal,2.0NRT,306.58,3.41,D,"-32.40032,-71.03039","Cruce E-327 (Los Molinos) - Mina Santa Rosa, Los Molinos, Cabildo, Provincia de Petorca, Región de Valparaíso, Chile",Cruce E-327 (Los Molinos) - Mina Santa Rosa,,Provincia de Petorca,Región de Valparaíso,Chile,cl,,Cabildo,,Los Molinos,,,,,,,,,,,,,,,Cabildo,5.0,54.0,5402.0,CABILDO,"{'place_id': 282251089, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 113204, 'lat': '-32.4265909', 'lon': '-71.0663299', 'display_name': 'Cabildo, Provincia de Petorca, Región de Valparaíso, Chile', 'address': {'town': 'Cabildo', 'county': 'Provincia de Petorca', 'state': 'Región de Valparaíso', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.6346674', '-32.2111491', '-71.1432257', '-70.4104551']}"
195,378,27596,-32.45361,-71.27484,346.18,0.49,0.4,2022-01-13,1849,1,nominal,2.0NRT,308.87,5.35,D,"-32.45361,-71.27484","Lan Chile, Placilla, La Ligua, Provincia de Petorca, Región de Valparaíso, 2030380, Chile",Lan Chile,La Ligua,Provincia de Petorca,Región de Valparaíso,Chile,cl,,,,,2030380,,,,,,,Placilla,,,,,,,La Ligua,5.0,54.0,5401.0,LA LIGUA,"{'place_id': 170467961, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 284822696, 'lat': '-32.35329041580833', 'lon': '-71.26803230123987', 'display_name': 'El Trapiche, La Ligua, Provincia de Petorca, Región de Valparaíso, Chile', 'address': {'village': 'El Trapiche', 'city': 'La Ligua', 'county': 'Provincia de Petorca', 'state': 'Región de Valparaíso', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.3539314', '-32.3300733', '-71.3086508', '-71.2678384']}"
196,379,27603,-32.32568,-71.06966,343.17,0.5,0.41,2022-01-13,1849,1,nominal,2.0NRT,307.14,2.27,D,"-32.32568,-71.06966","Cruce Ruta 5 (Quebradilla) - La Ligua - Cabildo - Petorca - Cruce E-375 (Chincolco), Paraíso Perdido, Pedegua, Petorca, Provincia de Petorca, Región de Valparaíso, Chile",Cruce Ruta 5 (Quebradilla) - La Ligua - Cabildo - Petorca - Cruce E-375 (Chincolco),,Provincia de Petorca,Región de Valparaíso,Chile,cl,,Petorca,,Paraíso Perdido,,,,,,,,Pedegua,,,,,,,Petorca,5.0,54.0,5404.0,PETORCA,"{'place_id': 62888918, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5769887523, 'lat': '-32.217671', 'lon': '-70.8444679', 'display_name': 'Chincolco Norte, Petorca, Provincia de Petorca, Región de Valparaíso, Chile', 'address': {'village': 'Chincolco Norte', 'town': 'Petorca', 'county': 'Provincia de Petorca', 'state': 'Región de Valparaíso', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.237671', '-32.197671', '-70.8644679', '-70.8244679']}"
197,380,27605,-32.30109,-71.10404,337.01,0.5,0.41,2022-01-13,1849,1,low,2.0NRT,308.69,5.09,D,"-32.30109,-71.10404","Cruce Ruta 47 (Canelillo) - Las Palmas - Cruce E-35 (Pedegua), Sector: Límite Regional (Las Palmas) - Pedegua, Palquico, Pedegua, Petorca, Provincia de Petorca, Región de Valparaíso, Chile","Cruce Ruta 47 (Canelillo) - Las Palmas - Cruce E-35 (Pedegua), Sector: Límite Regional (Las Palmas) - Pedegua",,Provincia de Petorca,Región de Valparaíso,Chile,cl,,Petorca,,Palquico,,,,,,,,Pedegua,,,,,,,Petorca,5.0,54.0,5404.0,PETORCA,"{'place_id': 62888918, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5769887523, 'lat': '-32.217671', 'lon': '-70.8444679', 'display_name': 'Chincolco Norte, Petorca, Provincia de Petorca, Región de Valparaíso, Chile', 'address': {'village': 'Chincolco Norte', 'town': 'Petorca', 'county': 'Provincia de Petorca', 'state': 'Región de Valparaíso', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.237671', '-32.197671', '-70.8644679', '-70.8244679']}"
198,381,27606,-32.30388,-71.10095,338.98,0.5,0.41,2022-01-13,1849,1,nominal,2.0NRT,308.13,4.43,D,"-32.30388,-71.10095","Cruce Ruta 47 (Canelillo) - Las Palmas - Cruce E-35 (Pedegua), Sector: Límite Regional (Las Palmas) - Pedegua, Palquico, Pedegua, Petorca, Provincia de Petorca, Región de Valparaíso, Chile","Cruce Ruta 47 (Canelillo) - Las Palmas - Cruce E-35 (Pedegua), Sector: Límite Regional (Las Palmas) - Pedegua",,Provincia de Petorca,Región de Valparaíso,Chile,cl,,Petorca,,Palquico,,,,,,,,Pedegua,,,,,,,Petorca,5.0,54.0,5404.0,PETORCA,"{'place_id': 62888918, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5769887523, 'lat': '-32.217671', 'lon': '-70.8444679', 'display_name': 'Chincolco Norte, Petorca, Provincia de Petorca, Región de Valparaíso, Chile', 'address': {'village': 'Chincolco Norte', 'town': 'Petorca', 'county': 'Provincia de Petorca', 'state': 'Región de Valparaíso', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.237671', '-32.197671', '-70.8644679', '-70.8244679']}"
199,382,27657,-31.76205,-70.96909000000001,336.82,0.51,0.41,2022-01-13,1849,1,low,2.0NRT,306.95,3.8,D,"-31.76205,-70.96909000000001","Cruce D-81 (Salamanca) - Zapallar, Población La Florida, Cancha Brava, Salamanca, Provincia de Choapa, Región de Coquimbo, 1950000, Chile",Cruce D-81 (Salamanca) - Zapallar,,Provincia de Choapa,Región de Coquimbo,Chile,cl,,Salamanca,,Cancha Brava,1950000,,Población La Florida,,,,,,,,,,,,Salamanca,4.0,42.0,4204.0,SALAMANCA,"{'place_id': 108617228, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28380820, 'lat': '-31.891142756826902', 'lon': '-70.66216263861683', 'display_name': 'Cruce D-835 (La Higuera) - Los Portones, Tranquilla, Salamanca, Provincia de Choapa, Región de Coquimbo, Chile', 'address': {'road': 'Cruce D-835 (La Higuera) - Los Portones', 'village': 'Tranquilla', 'town': 'Salamanca', 'county': 'Provincia de Choapa', 'state': 'Región de Coquimbo', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-31.8929085', '-31.8830159', '-70.6773989', '-70.6339164']}"
200,383,27689,-31.611590000000003,-71.14188,337.19,0.51,0.41,2022-01-13,1849,1,nominal,2.0NRT,304.88,3.69,D,"-31.611590000000003,-71.14188","Los Guindos, Asiento Viejo, Illapel, Provincia de Choapa, Región de Coquimbo, Chile",,Illapel,Provincia de Choapa,Región de Coquimbo,Chile,cl,,,,Los Guindos,,,,,,,,Asiento Viejo,,,,,,,Illapel,4.0,42.0,4201.0,ILLAPEL,"{'place_id': 282569345, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1591199, 'lat': '-31.6327015', 'lon': '-71.1683498', 'display_name': 'Illapel, Provincia de Choapa, Región de Coquimbo, 1930000, Chile', 'address': {'city': 'Illapel', 'county': 'Provincia de Choapa', 'state': 'Región de Coquimbo', 'postcode': '1930000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-31.9011756', '-31.2785467', '-71.3965365', '-70.527581']}"
201,384,27983,-27.41615,-70.26077,342.32,0.44,0.46,2022-01-13,1849,1,nominal,2.0NRT,306.99,4.77,D,"-27.41615,-70.26077","Chañarcillo, Villa Las Industrias, Paipote, Copiapó, Provincia de Copiapó, Región de Atacama, 1535590, Chile",Chañarcillo,Copiapó,Provincia de Copiapó,Región de Atacama,Chile,cl,,,,,1535590,,Villa Las Industrias,,Paipote,,,,,,,,,,Copiapó,3.0,31.0,3101.0,COPIAPÓ,"{'place_id': 282378324, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295922, 'lat': '-27.3664685', 'lon': '-70.3322753', 'display_name': 'Copiapó, Provincia de Copiapó, Región de Atacama, Chile', 'address': {'city': 'Copiapó', 'county': 'Provincia de Copiapó', 'state': 'Región de Atacama', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-28.183388', '-26.6643281', '-71.14235', '-68.2632053']}"
202,385,28032,-23.82312,-70.31387,346.34,0.52,0.5,2022-01-13,1851,1,nominal,2.0NRT,308.37,9.6,D,"-23.82312,-70.31387","Ruta 5 Norte, Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile",Ruta 5 Norte,Antofagasta,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,,,,,,,,,,,,,,,,,,Antofagasta,2.0,21.0,2101.0,ANTOFAGASTA,"{'place_id': 282607959, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1561898, 'lat': '-23.6463741', 'lon': '-70.3980033', 'display_name': 'Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'city': 'Antofagasta', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.4019573', '-23.0584154', '-70.6286037', '-68.0670324']}"
203,386,28033,-23.82365,-70.31651,345.03,0.52,0.5,2022-01-13,1851,1,nominal,2.0NRT,307.75,10.86,D,"-23.82365,-70.31651","Ruta 5 Norte, Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile",Ruta 5 Norte,Antofagasta,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,,,,,,,,,,,,,,,,,,Antofagasta,2.0,21.0,2101.0,ANTOFAGASTA,"{'place_id': 282607959, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1561898, 'lat': '-23.6463741', 'lon': '-70.3980033', 'display_name': 'Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'city': 'Antofagasta', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.4019573', '-23.0584154', '-70.6286037', '-68.0670324']}"
204,425,28272,-38.50819,-72.66564,334.88,0.39,0.36,2022-01-13,1849,1,nominal,2.0NRT,303.19,11.95,D,"-38.50819,-72.66564","Santa Elena - Fortín Ñielol, Galvarino, Provincia de Cautín, Región de la Araucanía, Chile",Santa Elena - Fortín Ñielol,,Provincia de Cautín,Región de la Araucanía,Chile,cl,,Galvarino,,,,,,,,,,,,,,,,,Galvarino,9.0,91.0,9106.0,GALVARINO,"{'place_id': 273086908, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 920690987, 'lat': '-38.449128638193194', 'lon': '-72.79108878908929', 'display_name': 'Galvarino, Provincia de Cautín, Región de la Araucanía, 5030000, Chile', 'address': {'town': 'Galvarino', 'county': 'Provincia de Cautín', 'state': 'Región de la Araucanía', 'postcode': '5030000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.4544567', '-38.4445656', '-72.8006459', '-72.7881239']}"
205,426,28294,-38.272690000000004,-73.46745,332.74,0.38,0.36,2022-01-13,1849,1,nominal,2.0NRT,295.87,4.4,D,"-38.272690000000004,-73.46745","Tirúa, Provincia de Arauco, Región del Biobío, Chile",,,Provincia de Arauco,Región del Biobío,Chile,cl,,Tirúa,,,,,,,,,,,,,,,,,Tirúa,8.0,82.0,8207.0,TIRÚA,"{'place_id': 273280535, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 918301536, 'lat': '-38.29908086905603', 'lon': '-73.39577506972586', 'display_name': 'Tirúa, Provincia de Arauco, Región del Biobío, Chile', 'address': {'town': 'Tirúa', 'county': 'Provincia de Arauco', 'state': 'Región del Biobío', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.2991891', '-38.2922166', '-73.4185302', '-73.3887228']}"
206,427,28296,-38.01498,-72.45266,340.02,0.39,0.36,2022-01-13,1849,1,nominal,2.0NRT,309.92,5.88,D,"-38.01498,-72.45266","Cruce Ruta 5 (Pidima) - Los Sauces por Saboya, Chequenco, Pidima, Ercilla, Provincia de Malleco, Región de la Araucanía, Chile",Cruce Ruta 5 (Pidima) - Los Sauces por Saboya,,Provincia de Malleco,Región de la Araucanía,Chile,cl,,Ercilla,,Chequenco,,,,,,,,Pidima,,,,,,,Ercilla,9.0,92.0,9204.0,ERCILLA,"{'place_id': 216703539, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 546185877, 'lat': '-38.07910962518785', 'lon': '-72.35470665949312', 'display_name': 'Ercilla, Provincia de Malleco, Región de la Araucanía, Chile', 'address': {'town': 'Ercilla', 'county': 'Provincia de Malleco', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.0856696', '-38.0692645', '-72.3635597', '-72.3429849']}"
207,428,28301,-37.855290000000004,-72.56857,334.14,0.39,0.36,2022-01-13,1849,1,low,2.0NRT,306.73,3.7,D,"-37.855290000000004,-72.56857","Angol, Provincia de Malleco, Región de la Araucanía, Chile",,Angol,Provincia de Malleco,Región de la Araucanía,Chile,cl,,,,,,,,,,,,,,,,,,,Angol,9.0,92.0,9201.0,ANGOL,"{'place_id': 225305287, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 605146010, 'lat': '-37.768133168969435', 'lon': '-72.79563220598246', 'display_name': 'Angol - Vegas Blancas - Piedra del Águila, Angol, Provincia de Malleco, Región de la Araucanía, Chile', 'address': {'road': 'Angol - Vegas Blancas - Piedra del Águila', 'city': 'Angol', 'county': 'Provincia de Malleco', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-37.7979251', '-37.767495', '-72.860163', '-72.7678612']}"
